sq_feet,dt_dist,color,pool,blue,green,rent
1518.771445,4.501907411,Blue,0,1,0,1009.982871
1516.428244,2.875059783,Red,0,0,0,840.7965704
1502.476112,4.02538569,Blue,0,1,0,1029.004208
1545.292137,4.591383936,Blue,0,1,0,914.2340404
1644.942163,4.460039457,Blue,0,1,0,1129.841047
1382.563704,4.340634318,Blue,0,1,0,1028.20187
1369.945067,3.815423445,Red,0,0,0,1023.381212
1516.798268,3.538497184,Green,0,0,1,1097.064788
1552.048724,3.790448223,Blue,0,1,0,1030.985112
1730.866807,4.305187795,Red,0,0,0,1254.510006
1618.885292,6.046417568,Blue,1,1,0,1441.984694
1611.697528,2.823712352,Red,0,0,0,1284.105108
1812.517916,5.572142479,Blue,0,1,0,1345.888901
1630.218962,4.326672088,Blue,0,1,0,1208.550499
1554.163611,4.434741199,Green,1,0,1,1425.408163
1548.720609,3.031137306,Red,0,0,0,1125.515259
1398.195274,4.596039053,Blue,0,1,0,1023.971643
1606.603548,4.705289398,Green,0,0,1,1265.236365
1526.648209,4.714396511,Red,0,0,0,822.3443272
1297.44295,3.036433409,Blue,0,1,0,927.8546418
1308.778985,4.351913619,Green,0,0,1,1075.121639
1381.86897,3.437919361,Blue,0,1,0,881.4587826
1640.325636,3.464331228,Red,0,0,0,1050.388866
1219.386484,5.179210081,Red,1,0,0,951.4980643
1682.471647,3.734844353,Blue,0,1,0,1197.699076
1367.5561,3.721548398,Blue,0,1,0,958.2956399
1470.775799,3.348631544,Red,0,0,0,886.6892229
1392.858467,3.760205396,Red,0,0,0,942.3244788
1526.812551,4.116439472,Blue,0,1,0,1137.864737
1483.259138,3.388126695,Red,0,0,0,935.5768401
1405.95479,3.47828614,Green,0,0,1,973.980707
1681.483383,3.818579382,Red,1,0,0,1261.4844
1666.294225,4.345322314,Blue,1,1,0,1303.493865
1581.539019,2.89,Blue,0,1,0,1108.957889
1568.9101,4.606682883,Red,0,0,0,885.9598754
1504.422969,4.378295285,Red,0,0,0,1037.753498
1399.271674,4.371556544,Blue,0,1,0,977.8569163
1420.043335,4.055879164,Red,0,0,0,707.8736624
1319.875406,4.98,Blue,0,1,0,917.4231933
1547.145452,4.893142522,Blue,0,1,0,1133.986017
1454.079168,3.901345991,Blue,0,1,0,1231.162187
1643.953284,5.116911011,Red,0,0,0,788.0563672
1721.513188,4.889070647,Green,1,0,1,1331.939555
1363.957498,4.064062637,Blue,0,1,0,1141.157563
1565.235224,4.449410896,Green,0,0,1,1348.683627
1525.635729,3.836423766,Blue,0,1,0,1116.12546
1721.408979,3.68,Blue,0,1,0,1113.829083
1301.94926,4.423255936,Red,0,0,0,685.1374412
1250.37715,3.815772384,Red,0,0,0,537.7967407
1534.660775,3.307746819,Blue,1,1,0,1390.119847
1577.428446,4.248637777,Blue,0,1,0,1072.885942
1261.084909,4.538864647,Blue,0,1,0,979.0474929
1516.76818,3.559413552,Red,0,0,0,1005.127545
1413.7521,3.851318265,Blue,1,1,0,989.3129399
1781.292517,3.706844395,Red,0,0,0,1053.172754
1713.994183,4.944205269,Green,0,0,1,1172.695066
1422.941786,4.407294825,Red,0,0,0,830.228688
1672.540564,4.356435043,Red,0,0,0,995.730844
1781.888228,3.559283131,Red,1,0,0,1413.486306
1464.093413,4.028229806,Blue,0,1,0,1232.578141
1178.869639,4.477662649,Red,0,0,0,615.8202618
1691.939,3.725242456,Blue,0,1,0,1279.437153
1757.944184,3.642675696,Red,0,0,0,1156.238616
1590.187283,4.350184384,Red,0,0,0,1118.402082
1467.308525,3.537708681,Blue,0,1,0,983.6229771
1302.39,5.757589658,Red,0,0,0,742.2868289
1762.045216,4.511380939,Red,0,0,0,983.385682
1181.120723,3.94297142,Blue,0,1,0,784.9968499
1645.611072,3.512967112,Green,0,0,1,1162.463559
1352.52028,5.726494081,Blue,0,1,0,905.1070235
1441.818704,4.440504859,Blue,0,1,0,892.5398192
1443.804678,4.554805885,Green,0,0,1,1009.855294
1288.647498,3.900729694,Blue,0,1,0,974.115547
1445.11,5.295590426,Blue,0,1,0,889.2467094
1267.913131,3.758309325,Blue,0,1,0,653.9944359
1011.93,4.434300887,Blue,0,1,0,748.2934161
1607.218009,3.521742398,Blue,0,1,0,1247.245668
1422.890429,3.385250642,Red,0,0,0,814.474422
1634.447871,4.978772622,Red,0,0,0,964.5824425
1524.143742,4.634037076,Green,0,0,1,1077.462478
1560.260181,3.180175913,Blue,0,1,0,1240.462777
1583.01447,2.775056169,Red,1,0,0,1204.229903
1273.773911,3.654610855,Red,0,0,0,905.6163641
1345.18,4.364154535,Red,0,0,0,554.9604615
1236.840814,4.087773752,Blue,0,1,0,918.7090709
1633.787765,3.928100737,Blue,0,1,0,1146.849179
1692.98,4.806634339,Blue,0,1,0,1189.130446
1435.095569,5.079333753,Red,0,0,0,875.4297562
1167.956581,3.29,Red,1,0,0,849.3294359
1605.887043,5.776204584,Blue,0,1,0,1196.241194
1611.671857,4.081701543,Red,0,0,0,1101.877245
1362.426821,3.492979809,Green,0,0,1,1114.297433
1459.776035,3.612865733,Blue,0,1,0,1162.831966
1543.82,4.057484942,Green,0,0,1,1036.292715
1501.75,3.344819496,Red,0,0,0,1089.746686
1327.461743,3.67976967,Red,0,0,0,870.5161497
1737.041463,3.79607909,Red,0,0,0,857.5170351
1553.269795,3.722780712,Blue,0,1,0,1075.392697
1336.422171,4.27,Red,0,0,0,776.2295488
1720.078436,3.83,Red,0,0,0,1142.392382
1263.244316,5.13,Red,0,0,0,711.4929638
1648.888559,4.420602925,Red,0,0,0,1104.612303
1670.05092,3.967000166,Blue,0,1,0,1196.059697
1355.48834,3.823373603,Red,0,0,0,943.3616082
1401.966534,3.101700629,Blue,0,1,0,1252.117204
1487.541673,3.29757999,Blue,0,1,0,904.2100842
1669.220192,4.913446154,Red,0,0,0,1094.497732
1705.158415,5.036766729,Blue,0,1,0,1161.857706
1503.892231,4.570877387,Blue,0,1,0,929.2321935
1265.16864,3.780997405,Green,1,0,1,1225.65902
1537.776932,6.298311785,Blue,0,1,0,816.8385016
1526.989023,4.666132103,Green,1,0,1,1141.815035
1433.165265,3.45604179,Blue,1,1,0,1124.331613
1475.297318,4.935427296,Blue,0,1,0,836.9042662
1495.958785,4.18318961,Green,0,0,1,943.6470417
1489.294806,4.299617652,Red,0,0,0,1050.826823
1816.334185,5.250123513,Blue,0,1,0,1185.312553
1584.454753,4.259988809,Red,0,0,0,1033.715434
1838.123628,3.752449171,Red,0,0,0,1127.664488
1424.152774,2.780038115,Red,0,0,0,1017.454597
1496.9395,4.942772933,Red,0,0,0,754.1851114
1469.755226,5.074579005,Red,0,0,0,811.1647726
1393.874967,3.768449042,Blue,0,1,0,1070.024511
1591.525736,4.293585474,Green,1,0,1,1356.548035
1646.653392,3.39517792,Blue,0,1,0,1159.881341
1552.721129,4.038625823,Red,1,0,0,1153.947203
1685.908633,5.23,Green,1,0,1,1478.459037
1673.149673,4.521393976,Red,0,0,0,889.7752292
1424.461986,3.817527883,Blue,0,1,0,899.2825066
1407.646381,3.507440525,Red,0,0,0,888.7666318
1252.850939,5.164023655,Blue,0,1,0,870.0794545
1509.743231,4.672599359,Blue,0,1,0,864.1678468
1427.354444,3.572321053,Red,0,0,0,1011.344093
1423.877164,4.228049285,Blue,0,1,0,950.4287515
1693.689038,4.628253883,Blue,0,1,0,1204.51366
1645.709683,5.125615561,Red,0,0,0,969.5153717
1553.792114,3.87247136,Blue,1,1,0,1358.249799
1549.05927,3.942912045,Red,0,0,0,940.6364866
1479.340395,4.096529999,Red,1,0,0,1121.874985
1575.416409,5.61,Red,0,0,0,1054.941217
1623.274484,2.555279358,Red,1,0,0,1275.440237
1740.816592,3.622751378,Red,0,0,0,1186.975786
1283.885411,4.029002275,Red,0,0,0,861.0778753
1569.53,3.440560109,Blue,0,1,0,1404.196167
1259.497076,3.218816061,Red,0,0,0,706.0097381
1629.176137,5.10136428,Green,0,0,1,1142.898196
1391.32044,3.789815818,Red,1,0,0,1121.928802
1529.755699,3.620796418,Blue,0,1,0,1064.651443
1422.387538,4.703764775,Blue,0,1,0,1035.828954
1211.855352,5.068345341,Blue,0,1,0,719.7321912
1616.070594,3.790086869,Red,0,0,0,1111.46989
1284.528189,3.740393803,Red,0,0,0,566.1477664
1374.591825,3.557174978,Blue,0,1,0,841.6692275
1481.627649,4.614635462,Red,1,0,0,1106.571804
1455.313248,5.204038342,Red,0,0,0,781.8561111
1282.492029,4.001978474,Green,0,0,1,872.4408093
1630.148464,4.107209506,Blue,0,1,0,1008.271738
1428.405354,4.822260235,Red,0,0,0,841.352019
1555.040912,4.482434267,Red,0,0,0,995.4646062
1371.265993,4.225215842,Red,0,0,0,757.4594023
1375.96623,4.775048835,Red,0,0,0,895.7841927
1337.928567,3.562024805,Blue,0,1,0,1009.059358
1403.635392,4.681657709,Green,1,0,1,1119.762442
1430.60067,4.32706368,Red,0,0,0,870.5166937
1655.281352,2.971172329,Red,0,0,0,925.0540437
1571.138496,4.888655018,Blue,0,1,0,1135.898578
1444.455466,3.910066725,Blue,0,1,0,1010.249672
1580.435152,4.604462823,Green,0,0,1,1004.519644
1553.23099,4.020770144,Green,0,0,1,1173.215796
1394.141544,4.18,Red,0,0,0,1082.033573
1535.070432,3.47859372,Green,0,0,1,1019.949114
1528.638271,3.448070851,Red,0,0,0,1016.928201
1432.55326,3.345668118,Blue,0,1,0,1036.927505
1292.280351,4.202037567,Green,0,0,1,852.6267832
1252.400573,3.874854922,Red,0,0,0,740.2833557
1467.784811,3.577696328,Blue,0,1,0,782.8736188
1514.837221,4.768099727,Red,0,0,0,973.340311
1389.400238,3.235370478,Red,0,0,0,798.4407746
1524.487676,3.454048155,Red,1,0,0,1161.707482
1482.58,3.92,Blue,0,1,0,1183.010927
1787.761597,2.904155958,Red,0,0,0,1242.167996
1264.951723,3.054767163,Blue,0,1,0,907.0075614
1621.645468,5.124979019,Red,0,0,0,820.7574908
1518.575934,5.088537818,Red,0,0,0,960.3394451
1170.722628,3.566568354,Red,0,0,0,827.5235851
1544.718964,3.273221768,Green,0,0,1,1232.129943
1429.231966,5.071601944,Blue,0,1,0,888.9049318
1452.004174,5.004767207,Red,0,0,0,816.2916968
1832.573507,3.476796513,Red,0,0,0,1152.369481
1612.225249,5.010764391,Red,0,0,0,1020.171061
1314.647218,4.701855105,Red,0,0,0,796.9745807
1358.656941,4.986736304,Blue,0,1,0,753.2081839
1388.938432,5.539649597,Red,0,0,0,971.5437209
1665.36929,3.466717247,Red,1,0,0,1249.947572
1549.406767,4.322217606,Red,0,0,0,1125.741348
1452.092442,3.701087577,Green,0,0,1,1015.677858
1568.701893,4.094054976,Red,0,0,0,875.7669016
1636.224712,4.816234395,Blue,0,1,0,1218.875118
1430.493319,3.771829721,Blue,0,1,0,1001.773071
1387.426929,4.056983988,Red,1,0,0,1134.407393
1561.974258,4.287909447,Blue,1,1,0,1389.272564
1334.519099,3.908705836,Green,0,0,1,797.2424865
1422.618928,4.141192807,Red,1,0,0,897.7959706
1369.641961,4.648737411,Blue,0,1,0,832.0637186
1631.356475,4.31,Green,0,0,1,1107.075963
1364.869326,4.570059772,Blue,0,1,0,1108.035845
1370.419675,4.284442229,Blue,0,1,0,1037.756487
1684.420571,3.674821552,Red,0,0,0,1244.403022
1494.435254,2.69773432,Red,0,0,0,894.7443992
1560.492064,4.625412577,Red,0,0,0,993.9590964
1350.079532,3.46594896,Blue,0,1,0,1136.30545
1354.98,3.665070251,Red,0,0,0,857.8553347
1311.24,4.928856253,Green,0,0,1,1086.32525
1561.644236,4.843158374,Red,0,0,0,884.2986028
1280.571715,4.792246351,Red,0,0,0,773.6569105
1303.482148,3.971432109,Green,0,0,1,881.3045132
1787.816283,4.82591595,Red,0,0,0,1100.098132
1407.22816,4.081127939,Blue,0,1,0,880.6181886
1472.801436,3.622795599,Green,0,0,1,1187.024643
1344.215836,3.982250849,Red,0,0,0,786.3623254
1359.941495,4.378220904,Green,0,0,1,938.6514125
1555.950952,4.522720144,Red,0,0,0,824.214229
1283.656563,4.332747281,Red,1,0,0,1166.398483
1508.792538,4.512001933,Red,0,0,0,835.3886525
1355.876237,3.006167298,Red,0,0,0,812.3542989
1218.476623,4.380588965,Red,0,0,0,574.1097375
1601.375669,5.174529309,Blue,0,1,0,1223.021131
1509.835056,4.027069919,Red,1,0,0,1180.932957
1708.300078,3.511209751,Red,0,0,0,1156.961577
1499.831597,4.173290682,Red,0,0,0,918.1469667
1681.428639,3.347941639,Red,0,0,0,1087.894327
1629.672886,3.232962093,Red,0,0,0,927.4977171
1308.079015,4.545018695,Blue,0,1,0,758.9973601
1245.72535,3.238891094,Blue,0,1,0,1067.457281
1507.183048,3.866678972,Blue,0,1,0,1025.534884
1435.047977,3.9633068,Red,0,0,0,919.6615852
1407.533477,3.973366071,Blue,0,1,0,1042.739893
1344.49,4.315197087,Red,0,0,0,713.5269799
1350.239281,4.907763911,Red,0,0,0,958.4713714
1486.158589,4.20856105,Red,0,0,0,896.4068295
1602.04878,4.654589892,Green,0,0,1,1008.323437
1452.981458,4.588404269,Red,0,0,0,944.2873203
1216.345118,3.455455617,Blue,1,1,0,1200.43436
1381.034309,3.050779274,Blue,0,1,0,1114.564836
1418.867783,3.463726834,Red,1,0,0,1131.53919
1573.377829,3.581021559,Red,0,0,0,928.4541748
1375.325397,3.620956681,Red,0,0,0,883.0993104
1452.887311,2.67720281,Red,0,0,0,869.6718446
1607.282727,4.934003612,Blue,0,1,0,1185.42449
1462.06,5.64,Red,0,0,0,925.9225101
1390.988905,5.172673348,Red,0,0,0,1023.100586
1501.503385,4.24,Red,0,0,0,948.7013938
1621.307223,4.72871761,Green,0,0,1,1095.611444
1598.689456,4.238410701,Red,0,0,0,883.3579339
1592.767762,3.56013025,Red,0,0,0,986.1414424
1514.80252,3.729360034,Red,0,0,0,908.3367625
1640.02522,5.261212383,Green,0,0,1,922.0996823
1563.129587,3.295001109,Red,0,0,0,1079.882908
1456.432777,3.71378689,Blue,0,1,0,1002.106034
1693.889505,4.391819735,Blue,0,1,0,1334.300279
1398.613813,3.669797466,Red,0,0,0,855.0265285
1392.834876,4.382827985,Blue,1,1,0,1037.203321
1376.309723,3.947249811,Blue,0,1,0,1014.169007
1592.576857,4.339743167,Blue,0,1,0,1061.713354
1525.934852,3.459356415,Red,0,0,0,1069.167
1564.71576,5.714419821,Red,0,0,0,968.6036445
1382.314717,3.989650584,Green,0,0,1,985.4108384
1510.279419,4.682139147,Red,0,0,0,958.8957838
1475.919622,4.070189749,Green,0,0,1,1054.912208
1700.33106,4.783844421,Blue,0,1,0,1119.433742
1508.555707,2.94982968,Red,0,0,0,1095.56573
1543.423088,3.720933427,Red,0,0,0,938.0511438
1548.056248,4.995755848,Red,0,0,0,961.7843944
1392.643262,3.271133523,Red,0,0,0,911.8335889
1584.389005,2.73,Blue,0,1,0,1062.12653
1601.88647,4.52,Blue,0,1,0,997.5173257
1404.349068,4.094479117,Blue,0,1,0,1031.503727
1709.620583,4.508488554,Blue,0,1,0,1194.035328
1398.28,5.04,Red,0,0,0,916.3178571
1352.972194,3.378821983,Blue,0,1,0,1150.498303
1443.809633,3.987090299,Green,1,0,1,1164.481385
1559.316519,5.09,Blue,0,1,0,1087.621382
1561.220828,4.12935498,Red,0,0,0,791.5633611
1551.31649,3.586685497,Red,0,0,0,1062.11062
1510.790596,4.182413178,Red,0,0,0,825.3236722
1546.954941,4.637814661,Green,0,0,1,1082.13634
1390.056733,4.299870233,Red,0,0,0,1072.929526
1390.73203,4.625156807,Green,0,0,1,830.8719217
1676.320675,3.669950577,Red,1,0,0,1193.344902
1733.165358,4.723067264,Blue,1,1,0,1457.112456
1349.806587,5.093612075,Red,0,0,0,856.2347329
1726.835681,3.822904145,Blue,1,1,0,1386.440292
1412.247683,3.785205475,Blue,0,1,0,1012.670102
1427.359793,3.786413109,Blue,0,1,0,1062.060875
1570.556977,3.461063229,Red,0,0,0,1080.464935
1369.934247,4.344678551,Blue,0,1,0,953.0687617
1584.194594,4.925272148,Red,0,0,0,1056.900967
1677.538406,2.827168649,Red,0,0,0,1237.961789
1683.347639,3.951123452,Red,0,0,0,1019.511703
1648.655223,3.177975663,Blue,0,1,0,1128.869093
1851.139799,5.363743845,Blue,0,1,0,1283.96985
1321.943967,4.62,Red,0,0,0,937.7949647
1396.408161,4.364847294,Red,0,0,0,844.9449055
1468.769641,4.222136716,Red,1,0,0,1012.877286
1353.021383,5.724079009,Red,0,0,0,828.7399766
1563.967219,4.078818404,Red,0,0,0,1156.24091
1242.0566,3.762085205,Blue,0,1,0,745.3464783
1626.192262,4.297566625,Red,1,0,0,1261.287665
1770.615649,4.751541681,Blue,0,1,0,1185.850877
1496.243786,4.649993248,Blue,0,1,0,982.5485135
1587.328586,4.048594904,Green,0,0,1,997.7022295
1311.80483,5.650329314,Blue,0,1,0,761.1869886
1599.943673,4.292761035,Red,0,0,0,938.0940373
1638.887015,4.956369311,Red,0,0,0,1000.894769
1424.23275,4.760496304,Red,0,0,0,833.5791841
1326.927331,4.013228803,Blue,0,1,0,875.9677194
1740.881684,4.010494292,Blue,1,1,0,1449.730398
1606.659829,4.169966609,Blue,0,1,0,1249.015779
1592.783077,4.001397866,Blue,1,1,0,1336.529775
1874.277271,4.903590518,Red,0,0,0,1161.485695
1502.935969,3.863902304,Red,0,0,0,999.7707565
1481.2965,4.703549459,Red,0,0,0,864.0318987
1638.340119,3.389606725,Green,0,0,1,1207.382321
1385.383784,4.514607531,Red,0,0,0,970.0127386
1498.119405,4.994234093,Blue,0,1,0,952.23873
1424.422065,3.723672887,Blue,0,1,0,985.2759011
1613.623659,4.87373759,Red,0,0,0,966.8450732
1408.16114,3.719719928,Red,0,0,0,1083.829483
1502.205906,4.252834671,Red,0,0,0,851.3162924
1314.691116,4.77,Red,0,0,0,852.4338012
1790.79803,3.460447299,Red,0,0,0,1056.387133
1548.92032,4.683294738,Red,0,0,0,834.2337342
1764.738401,2.756839759,Red,0,0,0,1119.615598
1682.11825,4.281442446,Red,0,0,0,975.2382975
1726.384184,4.89601255,Blue,0,1,0,1248.225748
1476.49039,3.503209317,Blue,0,1,0,1125.816139
1501.06446,4.018864711,Green,0,0,1,1069.6278
1417.527051,5.088850917,Red,0,0,0,922.851343
1593.412069,3.779501136,Red,1,0,0,1214.893964
1356.787465,4.786483303,Red,0,0,0,616.794541
1401.989978,4.057904927,Green,0,0,1,1019.884632
1704.500684,4.296491526,Red,0,0,0,1128.818423
1292.416942,3.749940398,Red,0,0,0,606.9026897
1670.044042,4.431586324,Blue,0,1,0,1336.166577
1635.362196,4.915123467,Blue,0,1,0,969.2788194
1524.340876,2.750095888,Blue,0,1,0,1119.188463
1167.279651,3.982219615,Blue,0,1,0,838.8438559
1466.110038,4.240619207,Red,1,0,0,1165.169424
1465.409763,3.74,Blue,0,1,0,949.0222714
1506.430894,4.867533641,Green,0,0,1,1090.58693
1440.750668,3.470538696,Green,1,0,1,1255.931721
1656.15792,3.749411288,Red,0,0,0,1001.519101
1607.168931,4.452728131,Blue,0,1,0,1069.166454
1265.351363,4.26,Blue,0,1,0,1044.806729
1712.46,6.002545816,Blue,0,1,0,1344.603189
1578.26538,4.794472043,Red,0,0,0,858.8360831
1313.189396,3.339528688,Green,0,0,1,1215.759563
1281.460935,4.123401146,Red,0,0,0,1012.98631
1537.706249,3.868640377,Blue,1,1,0,1352.090411
1515.440264,3.711177327,Blue,0,1,0,1060.071805
1563.24,3.984696115,Blue,0,1,0,1149.271221
1523.462134,3.205183166,Red,0,0,0,1007.35148
1614.444006,3.151556224,Red,0,0,0,1169.877537
1315.334025,4.97946127,Red,1,0,0,921.0128081
1432.79258,3.608983527,Blue,0,1,0,1056.550321
1457.373208,4.751910493,Blue,1,1,0,1257.709125
1228.835649,3.73159715,Red,0,0,0,604.5903312
1316.228576,3.611072064,Red,0,0,0,945.3467509
1583.871062,4.257585993,Blue,0,1,0,1088.615606
1458.66769,2.85,Green,0,0,1,1137.978451
1509.715586,3.727015288,Blue,1,1,0,1288.441369
1631.333421,3.763037439,Green,0,0,1,1154.965267
1650.881025,4.822322933,Blue,0,1,0,1025.844946
1479.888732,4.658878279,Green,0,0,1,972.7027531
1418.674153,3.520809307,Blue,0,1,0,981.6075031
1143.046207,2.875256987,Red,0,0,0,764.3218721
1600.686038,3.622400515,Green,0,0,1,1318.529601
1441.880053,2.960090256,Blue,0,1,0,1008.807835
1325.126173,3.659867027,Blue,0,1,0,934.7941288
1511.85,4.537717919,Red,0,0,0,982.9327803
1378.470311,4.573786943,Red,0,0,0,717.5646999
1414.208501,3.76,Red,0,0,0,1007.010611
1513.960339,4.536369375,Blue,0,1,0,1101.395048
1646.405496,4.137639676,Red,0,0,0,1185.826285
1488.607806,2.806399461,Red,0,0,0,1141.821251
1107.338392,4.994922103,Red,1,0,0,843.0780523
1615.383587,3.309535378,Red,0,0,0,1031.01429
1505.36,4.165351024,Blue,0,1,0,892.5582306
1760.348744,4.038922083,Red,0,0,0,1117.498189
1276.241053,3.006186117,Green,0,0,1,897.7855907
1339.167557,3.985795224,Red,0,0,0,1015.763836
1763.699159,3.629745881,Blue,0,1,0,1103.002998
1683.439195,2.568946655,Red,0,0,0,1195.30033
1436.395785,4.15173966,Blue,0,1,0,880.5887956
1457.505035,4.344202399,Blue,0,1,0,931.5370387
1425.82052,5.73585864,Blue,0,1,0,975.3890431
1421.817773,5.008604975,Green,0,0,1,938.364487
1398.545833,3.651922635,Red,0,0,0,993.0332781
1378.369998,4.744444155,Red,0,0,0,742.0229825
1876.065996,4.858576462,Red,0,0,0,1328.193426
1538.484693,3.334489935,Red,0,0,0,938.5989246
1512.522726,3.93,Red,0,0,0,1095.697725
1506.653803,2.516498388,Blue,0,1,0,1258.051096
1394.964464,4.549362321,Red,0,0,0,693.1159055
1799.341545,4.045362523,Red,0,0,0,1135.857519
1500.281338,4.509359374,Green,0,0,1,1050.533564
1408.009211,5.313004137,Red,0,0,0,605.4387394
1821.985347,3.922032211,Red,0,0,0,1029.876809
1663.778664,3.661938686,Blue,1,1,0,1486.924854
1666.730461,3.78437465,Green,0,0,1,1332.036393
1527.061244,5.537431279,Blue,0,1,0,875.5173793
1275.96,3.38551864,Red,0,0,0,873.0023966
1589.528951,4.136668964,Red,0,0,0,1095.841327
1523.057559,4.587220807,Red,0,0,0,899.2056896
1449.247938,4.26,Red,1,0,0,1081.400499
1701.131365,4.620483964,Red,0,0,0,1102.347389
1492.024632,3.470738963,Blue,0,1,0,926.9804018
1295.808567,3.87,Blue,0,1,0,725.4985882
1657.884758,4.11,Red,0,0,0,1026.486842
1515.735133,4.387275485,Blue,0,1,0,1093.288781
1556.786581,3.819501187,Red,0,0,0,1020.151557
1334.521414,4.231011497,Red,0,0,0,1027.571993
1464.084438,4.15,Green,0,0,1,953.5352293
1565.513896,4.104396301,Red,0,0,0,983.5508666
1678.012562,2.778223056,Red,0,0,0,1222.999946
1313.876341,5.21773159,Green,1,0,1,1159.773126
1445.4,4.133429677,Blue,0,1,0,1004.183492
1681.405339,4.389892301,Red,0,0,0,1160.168068
1716.598298,3.599906393,Red,0,0,0,1126.885852
1514.974442,5.113586105,Green,0,0,1,1066.016042
1460.704054,3.647368398,Blue,0,1,0,1148.26308
1504.98669,5.152615903,Blue,0,1,0,1127.858449
1821.208871,3.840746069,Blue,1,1,0,1578.511503
1785.942293,3.73901699,Blue,0,1,0,1350.689776
1479.686672,3.560452875,Green,0,0,1,1072.162104
1511.787698,4.469258926,Red,0,0,0,896.2477612
1816.7357,4.204458246,Blue,0,1,0,1087.494379
1587.848909,3.434352668,Blue,0,1,0,1089.814001
1600.674873,2.278453757,Blue,0,1,0,1300.62451
1765.813616,4.094554029,Red,0,0,0,1073.110003
1569.064228,4.494511929,Blue,0,1,0,1223.364626
1302.43369,3.56,Red,0,0,0,705.6525152
1596.031488,5.146938999,Red,0,0,0,966.1188427
1424.854806,4.597832631,Red,1,0,0,1241.433321
1523.423602,4.28129457,Red,0,0,0,854.6052363
1538.840194,3.930692237,Blue,0,1,0,1155.985475
1506.472721,4.051140714,Red,1,0,0,1067.289605
1780.289985,4.619633021,Red,1,0,0,1424.344384
1850.750946,4.94468612,Blue,0,1,0,1285.104808
1552.96984,3.683601092,Red,0,0,0,1067.745407
1496.547619,3.241335449,Blue,1,1,0,1211.410961
1426.403793,3.827274575,Green,0,0,1,1100.289855
1649.967323,2.884956612,Blue,0,1,0,1204.504977
1491.954867,4.814312942,Blue,0,1,0,1065.234312
1745.771433,5.517757336,Red,0,0,0,955.6568343
1440.058008,4.35864285,Red,0,0,0,923.7059595
1422.671391,4.126973839,Red,0,0,0,883.2003726
1387.592288,5.100455293,Blue,0,1,0,835.2816589
1318.420901,4.197182728,Red,0,0,0,821.2619085
1426.947067,3.575116776,Red,0,0,0,914.7074404
1466.08,4.158555182,Green,0,0,1,1213.001374
1534.740385,4.156786802,Green,0,0,1,868.1273622
1500.248087,3.772847674,Blue,0,1,0,1190.480555
1726.713432,3.142115023,Red,0,0,0,1256.408486
1449.816557,4.801709861,Red,0,0,0,865.9820654
1472.916612,5.023974159,Red,0,0,0,914.2760275
1278.739117,3.133562676,Green,0,0,1,776.5977901
1424.061463,4.877359329,Blue,0,1,0,1030.950467
1426.57186,4.276792617,Green,0,0,1,1078.298228
1484.221223,5.098884679,Red,0,0,0,1060.841255
1448.257299,4.038790741,Red,0,0,0,903.9802394
1539.184919,3.31686753,Blue,1,1,0,1379.332116
1507.540881,3.85,Blue,0,1,0,965.2052046
1554.44054,4.189408089,Blue,0,1,0,1151.363827
1276.958786,3.57250262,Green,0,0,1,842.8071344
1426.109177,4.543327061,Blue,0,1,0,932.9457184
1223.076886,4.128755401,Blue,0,1,0,799.7921192
1459.011248,3.569874408,Red,0,0,0,923.8148545
1543.287882,4.656588409,Red,1,0,0,1148.583984
1473.194623,4.794765376,Blue,0,1,0,1109.660893
1452.294738,4.16528909,Red,1,0,0,1137.208428
1664.107884,4.186767689,Red,0,0,0,1145.693255
1789.760743,3.416124195,Red,0,0,0,1054.595173
1415.391372,4.762598908,Red,0,0,0,874.2438689
1833.239393,4.151869961,Blue,0,1,0,1234.06771
1566.177621,4.22740491,Blue,0,1,0,959.8653001
1411.180932,5.565279146,Blue,0,1,0,907.7088865
1345.80518,4.260916504,Blue,0,1,0,990.7367124
1297.330738,4.215296702,Green,0,0,1,867.0929834
1285.391263,3.974903846,Blue,0,1,0,751.7437647
1681.617833,5.13395129,Blue,0,1,0,1188.080601
1403.669209,4.04,Blue,0,1,0,1231.212809
1281.767149,5.065054221,Red,0,0,0,757.8396928
1617.091987,3.9139776,Blue,0,1,0,1208.944128
1182.057989,3.726381427,Red,0,0,0,723.615893
1435.731289,3.093416602,Red,0,0,0,910.5991463
1345.280419,3.29881131,Blue,0,1,0,943.8662792
1570.898367,3.942029097,Red,0,0,0,884.2727694
1387.737833,4.304702951,Red,0,0,0,666.0567527
1629.205606,4.545180789,Green,0,0,1,1099.685107
1486.837797,4.422439065,Blue,0,1,0,980.331718
1425.000551,3.92,Red,0,0,0,1031.084058
1411.368493,3.790803393,Red,0,0,0,886.5712008
1837.547705,4.047422428,Green,0,0,1,1593.162449
1590.607815,3.761661946,Blue,1,1,0,1482.302415
1799.408096,5.21,Green,0,0,1,1172.123238
1598.698517,4.314978054,Blue,0,1,0,824.1313845
1818.053522,4.475244023,Blue,0,1,0,1158.298427
1547.33879,4.54,Blue,1,1,0,1396.941631
1410.310116,3.549259929,Red,0,0,0,992.9529002
1786.297019,4.436641253,Blue,0,1,0,1220.419302
1643.224399,4.619366928,Red,0,0,0,936.9832145
1523.21,3.885874763,Blue,0,1,0,1117.559519
1518.519582,4.315090648,Green,0,0,1,1253.096406
